arm,participant,task,cameras,n_horizon,frames,lag,sync_r,joint_rmse_mean,joint_rmse_median,scored_dof,freeflyer_mm,marker_mm,root_orientation_deg,ik_ms_median,ik_ms_p95,fps,status
nlf,1847,Lifting,0,7,1833,7,0.9925,8.714,7.565,29,67.77,157.22,5.568,3.29,3.72,72.2,ok
nlf,1847,Polishing,0,7,2493,8,0.9643,10.367,8.572,29,167.45,179.96,12.579,3.19,3.7,72.7,ok
nlf,1847,RobotPolishing,0,7,4096,6,0.9142,9.265,6.277,29,152.98,134.36,7.174,3.72,4.18,70.9,ok
nlf,1847,RobotWelding,0,7,3716,5,0.9043,8.242,6.705,29,124.33,143.76,5.262,3.69,4.17,71.1,ok
nlf,1847,Screwing,0,7,2388,7,0.8976,9.341,4.668,29,167.28,172.65,11.641,4.04,4.23,68.7,ok
nlf,1847,SideOverhead,0,7,3585,6,0.9313,18.565,9.538,29,77.69,121.96,7.165,4.01,4.23,70.0,ok
nlf,2112,Lifting,0,7,1594,7,0.9974,9.226,8.428,29,28.25,98.53,9.27,3.35,4.09,70.6,ok
nlf,2112,Polishing,0,7,1771,5,0.7436,10.995,7.212,29,74.7,164.25,18.101,4.05,4.24,67.8,ok
nlf,2112,RobotPolishing,0,7,3094,6,0.5554,10.812,7.25,29,56.73,111.3,4.94,4.0,4.27,69.7,ok
nlf,2112,RobotWelding,0,7,2341,5,0.2804,10.093,7.273,29,71.95,106.34,8.797,4.05,4.39,68.6,ok
nlf,2112,Screwing,0,7,2964,5,0.5359,11.395,7.098,29,54.31,108.13,6.61,4.03,4.21,69.1,ok
nlf,2112,SideOverhead,0,7,2348,7,0.8905,10.638,8.146,29,42.47,125.45,5.649,3.9,4.2,69.6,ok
nlf,2198,Lifting,0,7,1770,8,0.9963,10.707,7.08,29,63.29,136.74,7.303,3.28,3.64,72.6,ok
nlf,2198,Polishing,0,7,1730,4,0.9339,11.229,7.2,29,142.47,152.43,15.926,3.31,3.7,71.5,ok
nlf,2198,RobotPolishing,0,7,1797,7,0.513,11.335,8.587,29,118.71,73.86,20.342,3.87,4.19,69.6,ok
nlf,2198,RobotWelding,0,7,2444,7,0.6004,12.58,9.45,29,63.87,76.82,16.557,3.68,4.09,71.0,ok
nlf,2198,Screwing,0,7,1914,7,0.8273,11.223,7.885,29,54.32,105.4,6.552,2.93,3.56,73.2,ok
nlf,2198,SideOverhead,0,7,3534,7,0.9358,21.352,14.947,29,48.98,89.64,11.163,3.99,4.42,69.9,ok
nlf,2307,Lifting,0,7,1507,7,0.9969,9.668,8.494,29,70.22,93.76,10.63,3.3,3.84,71.1,ok
nlf,2307,Polishing,0,7,2324,5,0.953,11.665,8.02,29,128.49,120.46,17.353,3.29,3.72,71.7,ok
nlf,2307,RobotPolishing,0,7,3256,5,0.9646,11.831,8.687,29,32.52,81.78,9.334,3.3,3.78,71.9,ok
nlf,2307,RobotWelding,0,7,2492,6,0.9159,10.632,8.655,29,33.81,79.72,6.199,3.31,3.88,71.5,ok
nlf,2307,Screwing,0,7,2315,7,0.9071,11.559,7.782,29,36.81,79.29,11.433,2.94,3.42,73.2,ok
nlf,2307,SideOverhead,0,7,2569,5,0.9311,11.429,9.777,29,21.76,83.61,4.503,3.3,3.86,71.6,ok
nlf,3361,Lifting,0,7,720,7,0.9739,9.324,6.907,29,66.1,114.85,7.976,3.31,4.04,68.3,ok
nlf,3361,Polishing,0,7,1933,6,0.9387,11.608,7.106,29,62.45,161.46,10.588,3.69,4.15,69.1,ok
nlf,3361,RobotPolishing,0,7,3117,7,0.9169,11.984,6.869,29,47.22,145.44,12.295,4.06,4.24,68.7,ok
nlf,3361,RobotWelding,0,7,2575,6,0.9125,10.138,6.001,29,98.82,144.0,10.84,4.05,4.23,68.4,ok
nlf,3361,Screwing,0,7,1887,6,0.7964,12.34,7.739,29,39.72,130.71,13.537,4.03,4.21,68.2,ok
nlf,3361,SideOverhead,0,7,3063,6,0.9162,11.105,7.072,29,42.66,96.39,5.054,4.0,4.18,69.7,ok
nlf,4162,Lifting,0,7,1835,7,0.998,10.297,6.658,29,35.1,78.21,8.398,3.27,3.67,72.4,ok
nlf,4162,Polishing,0,7,2483,8,0.923,12.647,7.354,29,52.29,136.58,15.551,3.05,3.74,72.7,ok
nlf,4162,RobotPolishing,0,7,2991,7,0.9361,12.086,8.33,29,58.0,156.09,21.674,3.16,4.05,72.4,ok
nlf,4162,RobotWelding,0,7,2707,6,0.9005,11.362,7.982,29,117.24,170.45,19.8,3.1,3.86,72.8,ok
nlf,4162,Screwing,0,7,3094,7,0.8231,13.515,9.28,29,53.27,108.58,13.796,3.06,3.63,73.3,ok
nlf,4162,SideOverhead,0,7,3476,7,0.9372,12.37,9.439,29,42.16,129.75,11.576,3.35,3.85,71.9,ok
nlf,4216,Lifting,0,7,976,6,0.9945,10.99,7.774,29,44.0,93.4,8.625,3.29,3.92,70.1,ok
nlf,4216,Polishing,0,7,1839,5,0.8701,10.471,7.526,29,76.07,121.17,21.844,3.3,3.68,71.6,ok
nlf,4216,RobotPolishing,0,7,2281,7,0.7024,13.136,8.916,29,55.88,166.88,22.131,3.34,3.76,71.5,ok
nlf,4216,RobotWelding,0,7,2585,7,0.9493,10.11,7.974,29,49.63,145.04,13.142,4.06,4.27,68.8,ok
nlf,4216,Screwing,0,7,2170,7,0.961,11.413,5.359,29,51.96,99.4,13.738,4.0,4.2,69.2,ok
nlf,4216,SideOverhead,0,7,3098,5,0.9403,28.727,18.722,29,41.91,122.46,17.651,3.86,4.41,69.8,ok
nlf,4279,Lifting,0,7,2009,6,0.9674,10.081,7.677,29,62.22,96.49,7.11,3.29,3.9,71.8,ok
nlf,4279,Polishing,0,7,1747,5,0.8373,10.017,7.416,29,92.15,126.95,6.827,3.31,3.82,71.0,ok
nlf,4279,RobotPolishing,0,7,2921,6,0.8355,9.213,6.644,29,123.61,101.17,10.652,3.63,4.04,71.1,ok
nlf,4279,RobotWelding,0,7,2658,6,0.9553,9.407,6.196,29,77.86,81.11,8.01,3.78,4.17,69.5,ok
nlf,4279,Screwing,0,7,2825,6,0.9577,11.185,6.272,29,69.49,118.95,8.901,3.48,4.09,70.7,ok
nlf,4279,SideOverhead,0,7,2819,5,0.9705,12.936,11.154,29,58.06,81.73,8.184,3.67,4.12,70.4,ok
nlf,4509,Lifting,0,7,1330,7,0.9933,11.563,7.276,29,48.2,62.68,10.292,3.34,4.05,70.1,ok
nlf,4509,Polishing,0,7,2125,6,0.9155,10.978,7.468,29,69.04,80.55,12.02,3.5,4.02,70.2,ok
nlf,4509,RobotPolishing,0,7,2818,5,0.9153,8.734,5.72,29,56.08,64.12,9.067,4.03,4.22,68.3,ok
nlf,4509,RobotWelding,0,7,2762,7,0.9276,9.536,6.752,29,49.14,66.18,8.228,4.03,4.22,68.4,ok
