Frame,Time,Marker,X,Y,Z
230,2024-12-20 15:39:11.934147 ,L_5meta_study,-0.08644293309422363,0.26567369801914426,-0.007067453113337674
230,2024-12-20 15:39:11.934147 ,r_shoulder_study,-0.5603273218986593,0.4656569995916459,1.4451191909639634
230,2024-12-20 15:39:11.934147 ,L_shoulder_study,-0.33469053046079505,0.18367762966072293,1.4545761831133164
230,2024-12-20 15:39:11.934147 ,C7_study,-0.38533182502957214,0.3875971372238371,1.5052105672685898
230,2024-12-20 15:39:11.934147 ,r_thigh1_study,-0.505627424132546,0.5451888452283118,0.7505328245489395
230,2024-12-20 15:39:11.934147 ,r_thigh2_study,-0.5091203755256735,0.5707434500566695,0.6336466856329239
230,2024-12-20 15:39:11.934147 ,r_thigh3_study,-0.4231553381797873,0.6439452181569312,0.724333483728627
230,2024-12-20 15:39:11.934147 ,L_thigh1_study,-0.2010789072630011,0.2446009377948019,0.7692935504047669
230,2024-12-20 15:39:11.934147 ,L_thigh2_study,-0.1762812143680655,0.23970718784248563,0.6532498784391678
230,2024-12-20 15:39:11.934147 ,L_thigh3_study,-0.08815468908520568,0.359729432593939,0.7394334413139618
230,2024-12-20 15:39:11.934147 ,r_sh1_study,-0.4880126571771704,0.5725282738915656,0.3163866885034836
230,2024-12-20 15:39:11.934147 ,r_sh2_study,-0.5084242230770193,0.5673107440582488,0.18221007660315403
230,2024-12-20 15:39:11.934147 ,r_sh3_study,-0.4381348198768698,0.6196184019557212,0.2043169625131882
230,2024-12-20 15:39:11.934147 ,L_sh1_study,-0.16027951301308502,0.28323532743370267,0.3345745094148911
230,2024-12-20 15:39:11.934147 ,L_sh2_study,-0.12417443157406677,0.2894760231486532,0.20534192398474582
230,2024-12-20 15:39:11.934147 ,L_sh3_study,-0.07829003096791137,0.3626177470198843,0.24167882278845676
230,2024-12-20 15:39:11.934147 ,RHJC_study,-0.3425414009508692,0.5607232387176726,0.8784762714086569
230,2024-12-20 15:39:11.934147 ,LHJC_study,-0.20468247742625106,0.45094633763646813,0.8790007717935837
230,2024-12-20 15:39:11.934147 ,r_lelbow_study,-0.5725604301807485,0.6602581600657675,1.1063911505071915
230,2024-12-20 15:39:11.934147 ,r_melbow_study,-0.47835953594418396,0.603535399865267,1.0740489847986496
230,2024-12-20 15:39:11.934147 ,r_lwrist_study,-0.6813873952743612,0.4631873295641515,0.9121453855215109
230,2024-12-20 15:39:11.934147 ,r_mwrist_study,-0.6442748314258657,0.5314056920818064,0.8516087308554448
230,2024-12-20 15:39:11.934147 ,L_lelbow_study,-0.14767211736412872,0.14329101247703763,1.1191342212288178
230,2024-12-20 15:39:11.934147 ,L_melbow_study,-0.19143429459305633,0.23528651995575162,1.104268018159131
230,2024-12-20 15:39:11.934147 ,L_lwrist_study,-0.3682658529398047,0.08895494146263333,0.9144735690234698
230,2024-12-20 15:39:11.934147 ,L_mwrist_study,-0.2974098447267913,0.11801712317383023,0.8719963338254488
231,2024-12-20 15:39:11.978404 ,r.ASIS_study,-0.48035427638372374,0.5055801575553139,0.946773750690769
231,2024-12-20 15:39:11.978404 ,L.ASIS_study,-0.2596073717721362,0.31634308449146353,0.9496863093059766
231,2024-12-20 15:39:11.978404 ,r.PSIS_study,-0.2579298549242873,0.586628504611226,1.024044858275007
231,2024-12-20 15:39:11.978404 ,L.PSIS_study,-0.17170259066900206,0.5125954119038304,1.025388317165922
231,2024-12-20 15:39:11.978404 ,r_knee_study,-0.4904883325942416,0.5559279700290879,0.45347792094762207
231,2024-12-20 15:39:11.978404 ,r_mknee_study,-0.4264622599728961,0.4561632625308355,0.4590359050613153
231,2024-12-20 15:39:11.978404 ,r_ankle_study,-0.4300526649602313,0.5756351803910454,0.011366309581350098
231,2024-12-20 15:39:11.978404 ,r_mankle_study,-0.3976638064630885,0.4831480146866759,0.017497243342946778
231,2024-12-20 15:39:11.978404 ,r_toe_study,-0.5602173031218906,0.4654765556814616,-0.04209059292261719
231,2024-12-20 15:39:11.978404 ,r_5meta_study,-0.5460378349669833,0.5434994255673607,-0.04089271837656616
231,2024-12-20 15:39:11.978404 ,r_calc_study,-0.3260149759151597,0.5579595421921929,-0.015457926334787597
231,2024-12-20 15:39:11.978404 ,L_knee_study,-0.25381402381738616,0.22943848422882163,0.4811217505317438
231,2024-12-20 15:39:11.978404 ,L_mknee_study,-0.38477374323686553,0.30605162731525504,0.4696795660835016
231,2024-12-20 15:39:11.978404 ,L_ankle_study,-0.11189856835683776,0.359131530441018,0.0643598455768335
231,2024-12-20 15:39:11.978404 ,L_mankle_study,-0.2276608244427104,0.4031695132624825,0.05475312655980469
231,2024-12-20 15:39:11.978404 ,L_toe_study,-0.24095783838113738,0.22699710778114401,-0.012528775276590576
231,2024-12-20 15:39:11.978404 ,L_calc_study,-0.12013932772954894,0.47587358816680514,0.04473221486623169
231,2024-12-20 15:39:11.978404 ,L_5meta_study,-0.1423920364030261,0.2294131373536309,0.0006307381969201664
231,2024-12-20 15:39:11.978404 ,r_shoulder_study,-0.5790888489135165,0.46572754199304633,1.4461655039172876
231,2024-12-20 15:39:11.978404 ,L_shoulder_study,-0.35956281506499244,0.17862322977897727,1.4616518039088953
231,2024-12-20 15:39:11.978404 ,C7_study,-0.40849772551139785,0.3837303300869187,1.5105623621326196
231,2024-12-20 15:39:11.978404 ,r_thigh1_study,-0.5112949133761783,0.5438322430026253,0.7517055887561548
231,2024-12-20 15:39:11.978404 ,r_thigh2_study,-0.5130441010840793,0.5688139428865632,0.6336990911346185
231,2024-12-20 15:39:11.978404 ,r_thigh3_study,-0.42407601782163573,0.6393329953324517,0.7261802870612848
231,2024-12-20 15:39:11.978404 ,L_thigh1_study,-0.23268901267131759,0.2301830505501946,0.7832321170550096
231,2024-12-20 15:39:11.978404 ,L_thigh2_study,-0.21461634793361617,0.218031243003579,0.6664665657859552
231,2024-12-20 15:39:11.978404 ,L_thigh3_study,-0.11607530423482848,0.3335317676436623,0.7455680537801492
231,2024-12-20 15:39:11.978404 ,r_sh1_study,-0.4890489400275607,0.5680006971132477,0.31526267713124634
231,2024-12-20 15:39:11.978404 ,r_sh2_study,-0.5082098663695712,0.5615829383504113,0.18023902362401367
231,2024-12-20 15:39:11.978404 ,r_sh3_study,-0.43673444249710036,0.6144347345006188,0.20362913793141724
231,2024-12-20 15:39:11.978404 ,L_sh1_study,-0.2065468029030223,0.24880644730445944,0.3458637017589319
231,2024-12-20 15:39:11.978404 ,L_sh2_study,-0.17370947905858947,0.2514116769206246,0.21647244876439453
231,2024-12-20 15:39:11.978404 ,L_sh3_study,-0.12246840902646972,0.31788778356430136,0.25184738820607544
231,2024-12-20 15:39:11.978404 ,RHJC_study,-0.3475079805501361,0.553245045758458,0.8834459259938705
231,2024-12-20 15:39:11.978404 ,LHJC_study,-0.214501489783134,0.43884494579550826,0.8853489328008401
231,2024-12-20 15:39:11.978404 ,r_lelbow_study,-0.5899704814799686,0.6448574071299752,1.1007695216518152
231,2024-12-20 15:39:11.978404 ,r_melbow_study,-0.49683475204786254,0.5883323480856141,1.0710383821111429
231,2024-12-20 15:39:11.978404 ,r_lwrist_study,-0.7006337762721438,0.43718534386870467,0.9115717420187104
231,2024-12-20 15:39:11.978404 ,r_mwrist_study,-0.6636616409667392,0.5037395065200051,0.8496310803871858
231,2024-12-20 15:39:11.978404 ,L_lelbow_study,-0.1673861713059802,0.13359922222015463,1.1256839502435434
231,2024-12-20 15:39:11.978404 ,L_melbow_study,-0.2079796985634227,0.22685052505848013,1.1112460065465677
231,2024-12-20 15:39:11.978404 ,L_lwrist_study,-0.39058120259126616,0.08553817919609152,0.9225721582602966
231,2024-12-20 15:39:11.978404 ,L_mwrist_study,-0.31886087766891313,0.11196690849182211,0.8793030977081764
232,2024-12-20 15:39:12.030316 ,r.ASIS_study,-0.48822761245876595,0.5055930969615962,0.9437297732960768
232,2024-12-20 15:39:12.030316 ,L.ASIS_study,-0.2766777157118921,0.30218664010367646,0.9507888407837934
232,2024-12-20 15:39:12.030316 ,r.PSIS_study,-0.2613222814431791,0.5759572108586813,1.0239224733244963
232,2024-12-20 15:39:12.030316 ,L.PSIS_study,-0.17878474959045693,0.49632569601140275,1.027108729017932
232,2024-12-20 15:39:12.030316 ,r_knee_study,-0.49384862848430916,0.5535420050223853,0.44539840532656383
232,2024-12-20 15:39:12.030316 ,r_mknee_study,-0.4323035395970945,0.4493155434106971,0.44891737414713573
232,2024-12-20 15:39:12.030316 ,r_ankle_study,-0.42803290405184075,0.585067259271958,0.004861012233454698
232,2024-12-20 15:39:12.030316 ,r_mankle_study,-0.3977277941337232,0.4891786185403849,0.007969871295649522
232,2024-12-20 15:39:12.030316 ,r_toe_study,-0.5589603252044324,0.47682169092200055,-0.05575250075940419
232,2024-12-20 15:39:12.030316 ,r_5meta_study,-0.5441827095380429,0.5572258030375029,-0.051313921676915175
232,2024-12-20 15:39:12.030316 ,r_calc_study,-0.3236109331516926,0.5668018629153754,-0.02036140845898915
232,2024-12-20 15:39:12.030316 ,L_knee_study,-0.29511544213503643,0.1983841677506949,0.49104149652834606
232,2024-12-20 15:39:12.030316 ,L_mknee_study,-0.4144870183697347,0.28435565729937806,0.4785844237935133
232,2024-12-20 15:39:12.030316 ,L_ankle_study,-0.16662876971870705,0.2846996804078604,0.06714619709368419
232,2024-12-20 15:39:12.030316 ,L_mankle_study,-0.2748807958593969,0.3386371006568457,0.058517173064906114
232,2024-12-20 15:39:12.030316 ,L_toe_study,-0.31100485672116324,0.17368254264197602,-0.007416054474156386
232,2024-12-20 15:39:12.030316 ,L_calc_study,-0.1626104927888517,0.39495498513183847,0.04455502344484996
232,2024-12-20 15:39:12.030316 ,L_5meta_study,-0.21380091377407356,0.16621896823249116,0.00573189569826793
232,2024-12-20 15:39:12.030316 ,r_shoulder_study,-0.6009014315238599,0.45967120875916734,1.4367169292103834
232,2024-12-20 15:39:12.030316 ,L_shoulder_study,-0.38788075663954064,0.16761908133826509,1.46061708046313
232,2024-12-20 15:39:12.030316 ,C7_study,-0.43272271671205803,0.3729756792386557,1.508729234470088
232,2024-12-20 15:39:12.030316 ,r_thigh1_study,-0.518920383535922,0.5432155077656294,0.7482522876393385
232,2024-12-20 15:39:12.030316 ,r_thigh2_study,-0.5183904684415463,0.5682464932402159,0.6289456935059614
232,2024-12-20 15:39:12.030316 ,r_thigh3_study,-0.424366242372096,0.6376401801904227,0.723867625130374
232,2024-12-20 15:39:12.030316 ,L_thigh1_study,-0.2653769879868631,0.2148813178142096,0.7953861208092756
232,2024-12-20 15:39:12.030316 ,L_thigh2_study,-0.2526400528183584,0.19448775251708283,0.6775279940497465
232,2024-12-20 15:39:12.030316 ,L_thigh3_study,-0.1432744778028135,0.3040525486072089,0.7481276543271131
232,2024-12-20 15:39:12.030316 ,r_sh1_study,-0.49052398570686623,0.570005292197087,0.3065495045315809
232,2024-12-20 15:39:12.030316 ,r_sh2_study,-0.5086648232570294,0.5680412297447707,0.17061097933169078
232,2024-12-20 15:39:12.030316 ,r_sh3_study,-0.4355209983220701,0.6188612004121329,0.19819052530642223
232,2024-12-20 15:39:12.030316 ,L_sh1_study,-0.2544058702221517,0.20503160556159272,0.35325415445681285
232,2024-12-20 15:39:12.030316 ,L_sh2_study,-0.22968164005190178,0.19694599707923188,0.22324289394732189
232,2024-12-20 15:39:12.030316 ,L_sh3_study,-0.17068319686561867,0.2568451484044577,0.2554703505169935
232,2024-12-20 15:39:12.030316 ,RHJC_study,-0.35097500228196427,0.5469544698794867,0.8813430146705694
232,2024-12-20 15:39:12.030316 ,LHJC_study,-0.22345994331747338,0.42408133496842637,0.8857448148932643
232,2024-12-20 15:39:12.030316 ,r_lelbow_study,-0.6078928775420789,0.6226125975450064,1.0913058222662992
232,2024-12-20 15:39:12.030316 ,r_melbow_study,-0.5168241030803327,0.5661224444707419,1.064277142418582
232,2024-12-20 15:39:12.030316 ,r_lwrist_study,-0.7215672201743726,0.4112381470700289,0.9036418736372478
232,2024-12-20 15:39:12.030316 ,r_mwrist_study,-0.6843280560603742,0.476345272858956,0.842142824215848
232,2024-12-20 15:39:12.030316 ,L_lelbow_study,-0.18454822071701332,0.12426552375159516,1.126512244476039
232,2024-12-20 15:39:12.030316 ,L_melbow_study,-0.22339286574035927,0.2189985682567145,1.1118069888484068
232,2024-12-20 15:39:12.030316 ,L_lwrist_study,-0.4085688359370832,0.07819363673529878,0.924733227251131
232,2024-12-20 15:39:12.030316 ,L_mwrist_study,-0.33685032755941197,0.103378804524758,0.880642116202075
233,2024-12-20 15:39:12.073894 ,r.ASIS_study,-0.49727823616158007,0.5163436937674536,0.9377877855666791
233,2024-12-20 15:39:12.073894 ,L.ASIS_study,-0.29300811172615526,0.28850992355194227,0.9488790066906129
233,2024-12-20 15:39:12.073894 ,r.PSIS_study,-0.26070603759180544,0.572437841032411,1.0196631992229137
233,2024-12-20 15:39:12.073894 ,L.PSIS_study,-0.18097069145332811,0.48320231731679575,1.0244081759818706
233,2024-12-20 15:39:12.073894 ,r_knee_study,-0.4979947733987474,0.5545862573727621,0.43856739941918
233,2024-12-20 15:39:12.073894 ,r_mknee_study,-0.43675606728683947,0.4430554253577842,0.442720710671774
233,2024-12-20 15:39:12.073894 ,r_ankle_study,-0.42964530022036074,0.5860157195076002,-0.004461885058053894
233,2024-12-20 15:39:12.073894 ,r_mankle_study,-0.4001024070490503,0.4846058930799021,-0.0007616287103976438
233,2024-12-20 15:39:12.073894 ,r_toe_study,-0.5605440664399767,0.4702865626260294,-0.06536126192725555
233,2024-12-20 15:39:12.073894 ,r_5meta_study,-0.5470630604137087,0.5561943310841574,-0.062057078444131775
233,2024-12-20 15:39:12.073894 ,r_calc_study,-0.3234783195253813,0.5679672691568388,-0.029942274653085632
233,2024-12-20 15:39:12.073894 ,L_knee_study,-0.3291091898750865,0.17634380194988386,0.4976991111406003
233,2024-12-20 15:39:12.073894 ,L_mknee_study,-0.43622761995684145,0.2702649864896788,0.4852852219709073
233,2024-12-20 15:39:12.073894 ,L_ankle_study,-0.23073235930096148,0.2126366380199446,0.06518459264122589
233,2024-12-20 15:39:12.073894 ,L_mankle_study,-0.3312569061123186,0.2748340550407423,0.05742049161278351
233,2024-12-20 15:39:12.073894 ,L_toe_study,-0.3881463635076189,0.11679420206394331,-0.004961968027719421
233,2024-12-20 15:39:12.073894 ,L_calc_study,-0.21721087427031038,0.31676097545471327,0.03742146436058624
233,2024-12-20 15:39:12.073894 ,L_5meta_study,-0.29373525859009264,0.10226586792316572,0.006549775040975647
233,2024-12-20 15:39:12.073894 ,r_shoulder_study,-0.6217841136563921,0.4600587087280704,1.426571547425619
233,2024-12-20 15:39:12.073894 ,L_shoulder_study,-0.409663379501214,0.1547242138132109,1.4554868930944118
233,2024-12-20 15:39:12.073894 ,C7_study,-0.44910438389669893,0.3643091726645483,1.5035083288320217
233,2024-12-20 15:39:12.073894 ,r_thigh1_study,-0.5287180322517061,0.5493283528431906,0.7411929810413037
233,2024-12-20 15:39:12.073894 ,r_thigh2_study,-0.5259224254001283,0.5736634838923468,0.6218495661386166
233,2024-12-20 15:39:12.073894 ,r_thigh3_study,-0.42543604255806444,0.645807940100099,0.7172242099412595
233,2024-12-20 15:39:12.073894 ,L_thigh1_study,-0.2931588928509855,0.20446889433708326,0.8017391407855664
233,2024-12-20 15:39:12.073894 ,L_thigh2_study,-0.2848207879174852,0.177695426677133,0.6836531305678998
233,2024-12-20 15:39:12.073894 ,L_thigh3_study,-0.1668592470992708,0.2806465062841429,0.7468463921912823
233,2024-12-20 15:39:12.073894 ,r_sh1_study,-0.4944942820180559,0.5718767080053343,0.2991446847089444
233,2024-12-20 15:39:12.073894 ,r_sh2_study,-0.5135491567958498,0.5706113461002363,0.16237324420296295
233,2024-12-20 15:39:12.073894 ,r_sh3_study,-0.4360957893837595,0.6212548646673216,0.18948882762276276
233,2024-12-20 15:39:12.073894 ,L_sh1_study,-0.2997733022380972,0.16838559839573042,0.3582322591909085
233,2024-12-20 15:39:12.073894 ,L_sh2_study,-0.2885948497165346,0.14698130223598616,0.2272275680669461
233,2024-12-20 15:39:12.073894 ,L_sh3_study,-0.2209172996987009,0.20231324765529768,0.2549746626981412
233,2024-12-20 15:39:12.073894 ,RHJC_study,-0.3531104292083883,0.5499412674054159,0.8754487143822823
233,2024-12-20 15:39:12.073894 ,LHJC_study,-0.22988669605146883,0.4123957078501238,0.8821721434586559
233,2024-12-20 15:39:12.073894 ,r_lelbow_study,-0.6244929063428545,0.6066844198450102,1.0821107620366726
233,2024-12-20 15:39:12.073894 ,r_melbow_study,-0.5355258512605333,0.5506860870465292,1.057022198475233
233,2024-12-20 15:39:12.073894 ,r_lwrist_study,-0.7397557127584123,0.3942632074996485,0.8951542236835573
233,2024-12-20 15:39:12.073894 ,r_mwrist_study,-0.7026561129201555,0.4582341090373351,0.8343682544299279
233,2024-12-20 15:39:12.073894 ,L_lelbow_study,-0.19891064644943712,0.11830368969288008,1.1233493978150997
233,2024-12-20 15:39:12.073894 ,L_melbow_study,-0.2360578703988695,0.21495518419590132,1.1092549258836422
233,2024-12-20 15:39:12.073894 ,L_lwrist_study,-0.4240402731407785,0.07581788632717268,0.9225230732926045
233,2024-12-20 15:39:12.073894 ,L_mwrist_study,-0.3524996082593107,0.10002580616321699,0.8775301886715804
234,2024-12-20 15:39:12.117649 ,r.ASIS_study,-0.508268739784892,0.528273843111333,0.9349964784828809
234,2024-12-20 15:39:12.117649 ,L.ASIS_study,-0.3088004009228304,0.27639382320815,0.9491711819914964
234,2024-12-20 15:39:12.117649 ,r.PSIS_study,-0.2617404942762211,0.5704516022222605,1.01969841144959
234,2024-12-20 15:39:12.117649 ,L.PSIS_study,-0.1837273945462063,0.4717878195213643,1.0255900474635746
234,2024-12-20 15:39:12.117649 ,r_knee_study,-0.503110732639964,0.5554036794918147,0.4359661044923452
234,2024-12-20 15:39:12.117649 ,r_mknee_study,-0.4410622601758793,0.4365597179847327,0.4436785282937673
234,2024-12-20 15:39:12.117649 ,r_ankle_study,-0.43446015914791375,0.5676473899500933,-0.007473736778101592
234,2024-12-20 15:39:12.117649 ,r_mankle_study,-0.4054888745199993,0.4604314750748244,-0.0003140864523264453
234,2024-12-20 15:39:12.117649 ,r_toe_study,-0.5632322241913632,0.43206737737530143,-0.05839416362365213
234,2024-12-20 15:39:12.117649 ,r_5meta_study,-0.552342276776965,0.5276515110152331,-0.061299830451807646
234,2024-12-20 15:39:12.117649 ,r_calc_study,-0.32819475209229737,0.552982821943101,-0.03587797261794534
234,2024-12-20 15:39:12.117649 ,L_knee_study,-0.3579889179568842,0.17187242943221004,0.49759063146988425
234,2024-12-20 15:39:12.117649 ,L_mknee_study,-0.45279832532518655,0.27193807798796565,0.4874218406526235
234,2024-12-20 15:39:12.117649 ,L_ankle_study,-0.29450971981399804,0.1812711878436175,0.055581838115849824
234,2024-12-20 15:39:12.117649 ,L_mankle_study,-0.3863228892337635,0.24970435339384944,0.050243824943700166
234,2024-12-20 15:39:12.117649 ,L_toe_study,-0.45593434920423775,0.10346888739043147,-0.013940542713007598
234,2024-12-20 15:39:12.117649 ,L_calc_study,-0.2748008107196644,0.2776288165467349,0.0266706051675466
234,2024-12-20 15:39:12.117649 ,L_5meta_study,-0.3688973409485176,0.08133371907645137,-0.00557908393462625
234,2024-12-20 15:39:12.117649 ,r_shoulder_study,-0.637540664280589,0.4681183098571864,1.4242788257447865
234,2024-12-20 15:39:12.117649 ,L_shoulder_study,-0.4251579528104618,0.14269959169798763,1.4528191389886524
234,2024-12-20 15:39:12.117649 ,C7_study,-0.4589062814962223,0.3608863576071826,1.5013977589456227
234,2024-12-20 15:39:12.117649 ,r_thigh1_study,-0.538411732519801,0.5553124918358889,0.7357968094197896
234,2024-12-20 15:39:12.117649 ,r_thigh2_study,-0.5340890397679166,0.5790336950438586,0.6168239118901876
234,2024-12-20 15:39:12.117649 ,r_thigh3_study,-0.42974419494980126,0.6538289709704486,0.7125767322627691
234,2024-12-20 15:39:12.117649 ,L_thigh1_study,-0.31797110078745633,0.20042815047675044,0.8012183161822942
234,2024-12-20 15:39:12.117649 ,L_thigh2_study,-0.31341917043441087,0.17219015199118526,0.6828996839372304
234,2024-12-20 15:39:12.117649 ,L_thigh3_study,-0.18972304066532403,0.2653948588984576,0.7449492367355016
234,2024-12-20 15:39:12.117649 ,r_sh1_study,-0.49946504434459954,0.5667049138563243,0.29840365074554953
234,2024-12-20 15:39:12.117649 ,r_sh2_study,-0.5199691017519787,0.559304691733655,0.16238817594925437
234,2024-12-20 15:39:12.117649 ,r_sh3_study,-0.4395525639306858,0.6140082700865832,0.18420603893677268
234,2024-12-20 15:39:12.117649 ,L_sh1_study,-0.34039127942063957,0.1564485355036822,0.35631898067871604
234,2024-12-20 15:39:12.117649 ,L_sh2_study,-0.34327298983820825,0.1285215838568774,0.22355327032486472
234,2024-12-20 15:39:12.117649 ,L_sh3_study,-0.2701241110812977,0.17883332806998165,0.24746182583252463
234,2024-12-20 15:39:12.117649 ,RHJC_study,-0.3573833515297726,0.5532967074530688,0.8732549121973899
234,2024-12-20 15:39:12.117649 ,LHJC_study,-0.23709288587682992,0.40119869995289714,0.88180345505456
234,2024-12-20 15:39:12.117649 ,r_lelbow_study,-0.6432802935492352,0.6003007217066851,1.077793508991399
234,2024-12-20 15:39:12.117649 ,r_melbow_study,-0.5550135185372189,0.544703483464059,1.0531814696637776
234,2024-12-20 15:39:12.117649 ,r_lwrist_study,-0.7578764220129803,0.38630369293862254,0.8907207145726171
234,2024-12-20 15:39:12.117649 ,r_mwrist_study,-0.7211857696425275,0.4501355459786509,0.8300030233709005
234,2024-12-20 15:39:12.117649 ,L_lelbow_study,-0.21292704691999703,0.1132145746367541,1.1217384042588856
234,2024-12-20 15:39:12.117649 ,L_melbow_study,-0.2482957576762989,0.21152733999663265,1.109008684977689
234,2024-12-20 15:39:12.117649 ,L_lwrist_study,-0.4398924147140339,0.07599773246222408,0.9214219266919282
234,2024-12-20 15:39:12.117649 ,L_mwrist_study,-0.36811010515206605,0.0994855685847369,0.8756400442121414
235,2024-12-20 15:39:12.160866 ,r.ASIS_study,-0.5216953299054627,0.5364690808724143,0.9316485298236483
235,2024-12-20 15:39:12.160866 ,L.ASIS_study,-0.3252297631511217,0.26707744730222005,0.9485646893640631
235,2024-12-20 15:39:12.160866 ,r.PSIS_study,-0.2696911535272127,0.5706602944205977,1.023803598936426
235,2024-12-20 15:39:12.160866 ,L.PSIS_study,-0.19279535031409317,0.4651764402310826,1.0308854950030917
235,2024-12-20 15:39:12.160866 ,r_knee_study,-0.5141688427934175,0.5590928806136825,0.43431685095630823
235,2024-12-20 15:39:12.160866 ,r_mknee_study,-0.44836828029246384,0.4351115454133131,0.4406853688319796
235,2024-12-20 15:39:12.160866 ,r_ankle_study,-0.4427969223865991,0.5681761888931968,-0.005218290034902706
235,2024-12-20 15:39:12.160866 ,r_mankle_study,-0.41157451188654953,0.4569820094998457,0.0011433733066195106
235,2024-12-20 15:39:12.160866 ,r_toe_study,-0.5669240496167665,0.4108657179545142,-0.04990168685115637
235,2024-12-20 15:39:12.160866 ,r_5meta_study,-0.5591919115790849,0.5145876346300818,-0.05438538664974035
235,2024-12-20 15:39:12.160866 ,r_calc_study,-0.3356252751359468,0.5602020783494689,-0.0363493787685758
235,2024-12-20 15:39:12.160866 ,L_knee_study,-0.3803325212606912,0.17200316620576162,0.49309772973858057
235,2024-12-20 15:39:12.160866 ,L_mknee_study,-0.4672171390661722,0.2759290946792342,0.48265761857830225
235,2024-12-20 15:39:12.160866 ,L_ankle_study,-0.3402863136538988,0.1669104261468627,0.043334401901590214
235,2024-12-20 15:39:12.160866 ,L_mankle_study,-0.42612500405402237,0.23902423811661977,0.038132704552041874
235,2024-12-20 15:39:12.160866 ,L_toe_study,-0.5042806110391145,0.10109849405991811,-0.02490284318126501
235,2024-12-20 15:39:12.160866 ,L_calc_study,-0.31638404643626267,0.2578484578202941,0.012390054519998417
235,2024-12-20 15:39:12.160866 ,L_5meta_study,-0.4225611678370958,0.07439021898019094,-0.01777520054973425
235,2024-12-20 15:39:12.160866 ,r_shoulder_study,-0.6574346265801911,0.46684058328676004,1.418860174473154
235,2024-12-20 15:39:12.160866 ,L_shoulder_study,-0.44595903819890076,0.1286086900304534,1.448181427772867
235,2024-12-20 15:39:12.160866 ,C7_study,-0.47587841665835434,0.35373331738221425,1.499651349838602
235,2024-12-20 15:39:12.160866 ,r_thigh1_study,-0.5524587324866777,0.5584247870515563,0.7347278965076083
235,2024-12-20 15:39:12.160866 ,r_thigh2_study,-0.5477907500276094,0.5835997326444365,0.6156742346843356
235,2024-12-20 15:39:12.160866 ,r_thigh3_study,-0.4427397540816789,0.6613776696990706,0.7117457163890475
235,2024-12-20 15:39:12.160866 ,L_thigh1_study,-0.34002727466167265,0.19940960539090413,0.8000320566257113
235,2024-12-20 15:39:12.160866 ,L_thigh2_study,-0.3371555461594587,0.17068793011414785,0.680556095894205
235,2024-12-20 15:39:12.160866 ,L_thigh3_study,-0.21058377540202194,0.2565558118890502,0.7434849364122027
235,2024-12-20 15:39:12.160866 ,r_sh1_study,-0.5093995920428758,0.5688220797251441,0.2988840711673373
235,2024-12-20 15:39:12.160866 ,r_sh2_study,-0.5296000531920915,0.5600226236652114,0.16454497700534998
235,2024-12-20 15:39:12.160866 ,r_sh3_study,-0.44905470973343903,0.6184403462480285,0.18441490059696375
235,2024-12-20 15:39:12.160866 ,L_sh1_study,-0.3705349518963819,0.15333642197358388,0.3505250585635775
235,2024-12-20 15:39:12.160866 ,L_sh2_study,-0.3823854505130773,0.12238146496522206,0.21654454594455896
235,2024-12-20 15:39:12.160866 ,L_sh3_study,-0.3061247385153299,0.16806663704621572,0.2376543653567904
235,2024-12-20 15:39:12.160866 ,RHJC_study,-0.36760900831313187,0.5564046887825705,0.871212487797963
235,2024-12-20 15:39:12.160866 ,LHJC_study,-0.24914509719700867,0.3937519280384757,0.8814857329612249
235,2024-12-20 15:39:12.160866 ,r_lelbow_study,-0.6677419385919099,0.5904528064798095,1.0730297935565585
235,2024-12-20 15:39:12.160866 ,r_melbow_study,-0.5788067719945436,0.536634096331475,1.0489911807139987
235,2024-12-20 15:39:12.160866 ,r_lwrist_study,-0.7795263967523103,0.3729556886624076,0.8847503920456046
235,2024-12-20 15:39:12.160866 ,r_mwrist_study,-0.7435526690492158,0.4373001739527561,0.82377159571253
235,2024-12-20 15:39:12.160866 ,L_lelbow_study,-0.2293027929076677,0.10788484049546498,1.1184568030198687
235,2024-12-20 15:39:12.160866 ,L_melbow_study,-0.26427696561904007,0.20742859078156728,1.1060774845441455
235,2024-12-20 15:39:12.160866 ,L_lwrist_study,-0.4585988438734537,0.07077790928590078,0.9179902949740761
235,2024-12-20 15:39:12.160866 ,L_mwrist_study,-0.38729437357277924,0.09474621844994802,0.8714705814977759
236,2024-12-20 15:39:12.205432 ,r.ASIS_study,-0.5336495197606832,0.5172391261070722,0.9266865073778523
236,2024-12-20 15:39:12.205432 ,L.ASIS_study,-0.3389992497158796,0.23341013743576944,0.9441412321367157
236,2024-12-20 15:39:12.205432 ,r.PSIS_study,-0.2786666683150083,0.5470100070446485,1.0262669853010071
236,2024-12-20 15:39:12.205432 ,L.PSIS_study,-0.20261481471784415,0.4359315370306128,1.033861779335965
236,2024-12-20 15:39:12.205432 ,r_knee_study,-0.5273658341956884,0.5454283679932111,0.4333165518083466
236,2024-12-20 15:39:12.205432 ,r_mknee_study,-0.45713842727668585,0.41766253179905355,0.43580236351870427
236,2024-12-20 15:39:12.205432 ,r_ankle_study,-0.4487561813784391,0.5723926897257322,-0.005102700825701856
236,2024-12-20 15:39:12.205432 ,r_mankle_study,-0.41442397304303946,0.45822510748205125,-0.002244896527300977
